conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,1885837506039718108,Sat Feb 01 23:47:53 +0000 2025,217,Baru kali ini nulis op-ed nggak sebagai profesional tapi sebagai slow reader yang prihatin. Nggak nawarin solusi juga Makasih @jakpost mau memberikan ruang :) Aku tag figur yang kayaknya suka baca ya: Pak @aniesbaswedan Pak @prabowo Mbak @NajwaShihab https://t.co/N0r2sQtfeD,1885837506039718108.1,https://pbs.twimg.com/media/GivXNpGb0AA8_-W.jpg,Unnamed: 6,in,Unnamed: 8,2,2.1,68,https://x.com/undefined/status/1885837506039718108,69806285,Unnamed: 14,1897797749695037858,Thu Mar 06 23:53:37 +0000 2025,2384,Jalan Mundur Demokrasi Indonesia Masyarakat sipil melihat terjadi gejala kemerosotan demokrasi pada awal pemerintahan Prabowo Subianto. Penilaian masyarakat sipil ini sejalan dengan hasil riset The Economist Intelligence Unit (EIU). Hasil riset lembaga kajian dan analisis yang https://t.co/JkdRqt5Zz9,1897797749695037858.1,https://pbs.twimg.com/media/GlZU_jsbwAAj6Hj.jpg,16,40,1027,https://x.com/undefined/status/1897797749695037858,18129942,1921682434594091108,Sun May 11 21:42:50 +0000 2025,Salut les pd https://t.co/2h3UT180wb,1921682434594091108.1,https://pbs.twimg.com/media/Gqsv_YwWUAAQwwW.jpg,fr,0,0.1,0.2,https://x.com/undefined/status/1921682434594091108,1532858223916613632
1.8770652754277338e+18,Wed Jan 08 23:55:59 +0000 2025,635.0,@tanyakanrl Penggunaan dana pribadi oleh pejabat negara untuk membiayai program makan bergizi gratis merupakan penyimpangan serius terhadap prinsip dasar pengelolaan keuangan negara kata Saleh kepada Tirto Selasa (7/1/2025). https://t.co/jLw5LRs0Zx,1.8771422370180508e+18,,tanyakanrl,in,,0.0,0.0,63.0,https://x.com/undefined/status/1877142237018050836,1.744340846336766e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771346657624274e+18,Wed Jan 08 23:25:54 +0000 2025,0.0,Peran penting UMKM bikin MBG makin dekat dengan masyarakat kita #UMKMDukungMBG https://t.co/4SaL8vid5u,1.8771346657624274e+18,https://pbs.twimg.com/media/GgzsBeqbkAACTUk.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877134665762427313,1.69455504644343e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771351799214738e+18,Wed Jan 08 23:53:39 +0000 2025,234.0,@DokterTifa @prabowo SUDAH DI LAPORKAN BANYAK ORANG KE KPK TAPI PASTI BAKALAN MANDEG SELAMA SPRINDIK2 ITU MASIH DIA PEGANG .. https://t.co/TX3FS0Xccy,1.8771416486745498e+18,https://pbs.twimg.com/media/GgzyX-PaMAAQnGw.jpg,DokterTifa,in,,2.0,29.0,57.0,https://x.com/undefined/status/1877141648674549819,1.7392727698153636e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771375801115694e+18,Wed Jan 08 23:37:29 +0000 2025,0.0,UMKM keroyokan banget di MBG demi masyarakat lebih sehat dan terjangkau #UMKMDukungMBG https://t.co/VwjRil59uT,1.8771375801115694e+18,https://pbs.twimg.com/media/GgzurX3aMAIQYRI.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877137580111569364,1.7014413387121623e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771376850656876e+18,Wed Jan 08 23:37:54 +0000 2025,0.0,Keren UMKM help MBG wujudkan pangan sehat bisa diakses semua #UMKMDukungMBG https://t.co/xUyRU82Sye,1.8771376850656876e+18,https://pbs.twimg.com/media/GgzuwxEaMAIrqxn.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877137685065687487,1.7018993050645504e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771403985203162e+18,Wed Jan 08 23:48:41 +0000 2025,0.0,UMKM dukung MBG masyarakat makin sehat dan pilihan makanan sehat banyak #UMKMDukungMBG https://t.co/C4nk299PdA,1.8771403985203162e+18,https://pbs.twimg.com/media/GgzxPZnaMAEBoqG.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877140398520316173,1.7090957503309578e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771432304515154e+18,Wed Jan 08 23:59:56 +0000 2025,0.0,Kolaborasi UMKM dan program MBG menciptakan solusi bagi kebutuhan pangan bergizi masyarakat. #UMKMDukungMBG https://t.co/isF4yuGPvC,1.8771432304515154e+18,https://pbs.twimg.com/media/GgzzuNXasAAt2Hw.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877143230451515394,1.6938662212158177e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771345541604065e+18,Wed Jan 08 23:25:27 +0000 2025,0.0,Kolaborasi UMKM sama MBG bikin pangan sehat makin terjangkau buat kita semua #UMKMDukungMBG https://t.co/epJsZrqUVJ,1.8771345541604065e+18,https://pbs.twimg.com/media/Ggzr7N6aMAAH530.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877134554160406584,1.7098177846189097e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771377115611343e+18,Wed Jan 08 23:38:00 +0000 2025,0.0,MBG &amp; UMKM dua komponen krusial untuk kesehatan terjangkau #UMKMDukungMBG https://t.co/WpEAlq5V5o,1.8771377115611343e+18,https://pbs.twimg.com/media/GgzuzBEaMAELBzY.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877137711561134291,1.6989480849681367e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771375274815124e+18,Wed Jan 08 23:37:16 +0000 2025,0.0,UMKM sungguh membantu dalam menyehatkan masyarakat lewat MBG #UMKMDukungMBG https://t.co/lTzZvkY2wU,1.8771375274815124e+18,https://pbs.twimg.com/media/GgzuoUlaMAAUNr_.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877137527481512424,1.7116507308374671e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771376593630333e+18,Wed Jan 08 23:37:48 +0000 2025,0.0,UMKM give full support untuk program MBG demi masyarakat sehat #UMKMDukungMBG https://t.co/aGkW5KpwaX,1.8771376593630333e+18,https://pbs.twimg.com/media/GgzuvcQaMAAxxyB.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877137659363033222,1.7097671725607035e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.877137815583998e+18,Wed Jan 08 23:38:25 +0000 2025,0.0,Program MBG jadi tulang punggung kesehatan berkat usaha keras UMKM #UMKMDukungMBG https://t.co/9nMKFdhmAg,1.877137815583998e+18,https://pbs.twimg.com/media/Ggzu5FtaMAAD2XH.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877137815583997999,1.6989577314731008e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.877137613015982e+18,Wed Jan 08 23:37:37 +0000 2025,0.0,Program MBG sukses membawa pangan sehat berkat usaha UMKM #UMKMDukungMBG https://t.co/tUQ5ugYcen,1.877137613015982e+18,https://pbs.twimg.com/media/GgzutStaYAAYWR8.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877137613015982203,1.696379925065093e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771359752031278e+18,Wed Jan 08 23:31:06 +0000 2025,1.0,Alhamdulillah...makan bergizi gratis utk anak2 usia sekolah sdh berjalan.. Contoh gambar bukan sebenarnya https://t.co/OSe0wllKRh,1.8771359752031278e+18,https://pbs.twimg.com/media/GgztOIEaMAEcgR0.jpg,,in,,0.0,0.0,1.0,https://x.com/undefined/status/1877135975203127682,1.603561930383233e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.877134385293501e+18,Wed Jan 08 23:24:47 +0000 2025,0.0,Brownie points buat UMKM yang setia temenin MBG singkat cahaya! #UMKMDukungMBG https://t.co/dmqAghiieC,1.877134385293501e+18,https://pbs.twimg.com/media/GgzrxLAaMAEV5aH.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877134385293500927,1.7014901722890117e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771404514189356e+18,Wed Jan 08 23:48:53 +0000 2025,0.0,Mulai dari sekarang kita dukung MBG demi hari esok yang lebih baik bagi anak-anak #UMKMDukungMBG https://t.co/TgAZ1TgZKD,1.8771404514189356e+18,https://pbs.twimg.com/media/GgzxSZcacAAlJQc.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877140451418935578,1.7010816570535117e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771375779347786e+18,Wed Jan 08 23:37:28 +0000 2025,0.0,Selalu ada jalan buat bantu saudara kita lewat MBG dan UMKM jadi bagian aktif dalam menyuarakan kesehatan gratis #UMKMDukungMBG https://t.co/OsnaokPZu7,1.8771375779347786e+18,https://pbs.twimg.com/media/GgzurP5aMAAwd5Z.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877137577934778675,1.7018082050164736e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771411978247048e+18,Wed Jan 08 23:51:51 +0000 2025,0.0,Bersama kita bentuk masa depan lebih baik dengan dukung MBG #UMKMDukungMBG https://t.co/iKOvmyBaet,1.8771411978247048e+18,https://pbs.twimg.com/media/Ggzx2IibgAABuCC.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877141197824704892,1.7021685010652733e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771375448250002e+18,Wed Jan 08 23:37:20 +0000 2025,0.0,Dukung MBG untuk masa depan yang lebih baik bagi anak Indonesia #UMKMDukungMBG https://t.co/z4NsKIItl1,1.8771375448250002e+18,https://pbs.twimg.com/media/GgzupTaaMAAWmMn.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877137544825000088,1.700081930707116e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.877137454379004e+18,Wed Jan 08 23:36:59 +0000 2025,1.0,Program MBG sukses karena dukungan dari UMKM masyarakat jadi lebih sehat! #UMKMDukungMBG https://t.co/46JQJN8yeO,1.877137454379004e+18,https://pbs.twimg.com/media/GgzukArboAAJ7HJ.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877137454379003906,1.7090502864537846e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771351799214738e+18,Wed Jan 08 23:27:57 +0000 2025,4351.0,Kondisi negara ini sudah berat sekali. Sudah hancur dari segala sektor. Rupanya tidak harus menunggu sampai 2030 untuk negara ini bubar seperti yang sering disampaikan Pak @prabowo di tahun 2018. Tambah berat ketika pak @prabowo sudah jadi Presiden berpikir bisa https://t.co/UslxFbheHA,1.8771351799214738e+18,https://pbs.twimg.com/media/GgzsfsUaMAABMpA.jpg,,in,,51.0,620.0,1037.0,https://x.com/undefined/status/1877135179921473704,1.5028223669464023e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771392029087542e+18,Wed Jan 08 23:43:56 +0000 2025,0.0,Solidaritas UMKM untuk MBG karena kesehatan anak bukan cuma mimpi di siang bolong #UMKMDukungMBG https://t.co/aQme8FkMDX,1.8771392029087542e+18,https://pbs.twimg.com/media/GgzwI5iaMAQut6i.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877139202908754252,1.7101549481164268e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.877138348529107e+18,Wed Jan 08 23:40:32 +0000 2025,0.0,Peran kita penting untuk dukung MBG demi kesehatan anak-anak Indonesia #UMKMDukungMBG https://t.co/umkVXCDFKU,1.877138348529107e+18,https://pbs.twimg.com/media/GgzvX_waMAAUTJq.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877138348529107071,1.6967271233383506e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.877135089559065e+18,Wed Jan 08 23:27:35 +0000 2025,0.0,Salut sama UMKM yang tanggap banget buat dukung program MBG #UMKMDukungMBG https://t.co/hs34WMRC9o,1.877135089559065e+18,https://pbs.twimg.com/media/GgzsaQyaMAMOwpp.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877135089559065046,1.6989902276401603e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771405527196838e+18,Wed Jan 08 23:49:18 +0000 2025,0.0,Partisipasi UMKM bikin MBG lebih nyata dan bisa dirasakan banyak orang #UMKMDukungMBG https://t.co/NXTe6A1oCE,1.8771405527196838e+18,https://pbs.twimg.com/media/GgzxYY2aYAAO6N8.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877140552719683896,1.709062965952176e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771344270520033e+18,Wed Jan 08 23:24:57 +0000 2025,0.0,Bangga sama UMKM yang bikin MBG jadi lebih nyata buat banyak orang #UMKMDukungMBG https://t.co/KyHO2nlqF9,1.8771344270520033e+18,https://pbs.twimg.com/media/Ggzrz1SbQAATlFo.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877134427052003364,1.6989850987403796e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771418621855703e+18,Wed Jan 08 23:54:30 +0000 2025,0.0,UMKM juga peduli gizi! Kita dukung program MBG biar semua orang bisa makan sehat #UMKMDukungMBG https://t.co/NcOXIfntFz,1.8771418621855703e+18,https://pbs.twimg.com/media/GgzyjP1aMAQlq-W.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877141862185570319,1.7018647847891722e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771366802572452e+18,Wed Jan 08 23:33:54 +0000 2025,0.0,Kaloborasi UMKM sama MBG wujudkan pangan sehat yang bisa dinikmati semua kalangan #UMKMDukungMBG https://t.co/6gAQ5IiPYt,1.8771366802572452e+18,https://pbs.twimg.com/media/GgztSC9aIAAluVl.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877136680257245194,1.701850562147586e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771361851909448e+18,Wed Jan 08 23:31:56 +0000 2025,0.0,Sadar gizi sadar kesehatan! Dukungan dari UMKM buat MBG buat hidup lebih baik #UMKMDukungMBG https://t.co/vVIWASQtrZ,1.8771361851909448e+18,https://pbs.twimg.com/media/GgztZ-GaMAAyK7B.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877136185190944809,1.7000462217995633e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771431006923003e+18,Wed Jan 08 23:59:25 +0000 2025,0.0,MBG menjadi sarana bagi UMKM untuk memperkenalkan produk berkualitas tinggi. #UMKMDukungMBG https://t.co/JD4NRH7PSU,1.8771431006923003e+18,https://pbs.twimg.com/media/GgzzsngaMAMUunJ.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877143100692300228,1.717470877451989e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771342937149972e+18,Wed Jan 08 23:24:25 +0000 2025,0.0,Program MBG sukses berkat support UMKM makanan sehat makin gampang dijangkau #UMKMDukungMBG https://t.co/vfbJK6SAZY,1.8771342937149972e+18,https://pbs.twimg.com/media/GgzrsAxbIAAaGay.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877134293714997285,1.701445044509737e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771406265143462e+18,Wed Jan 08 23:49:35 +0000 2025,0.0,Dukungan kita terhadap MBG bisa jadi perubahan nyata bagi anak-anak Indonesia yang membutuhkan #UMKMDukungMBG https://t.co/iuA6ATARUo,1.8771406265143462e+18,https://pbs.twimg.com/media/GgzxcpzaMAAUrZb.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877140626514346258,1.700162378388697e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771343805791112e+18,Wed Jan 08 23:24:46 +0000 2025,0.0,Dukungan UMKM bikin program MBG makin ciamik masyarakat sehat terjamin #UMKMDukungMBG https://t.co/HzgTzlbRjV,1.8771343805791112e+18,https://pbs.twimg.com/media/GgzrxFsaMAAnEIz.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877134380579111173,1.7010974570763715e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.877140886347297e+18,Wed Jan 08 23:50:37 +0000 2025,0.0,Dengan MBG harapan kami tuangkan untuk anak Indonesia yang lebih sehat dan cerah #UMKMDukungMBG https://t.co/vfENZxN48l,1.877140886347297e+18,https://pbs.twimg.com/media/GgzxrtgbIAA9KKO.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877140886347297032,1.6990174470877143e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771377637675625e+18,Wed Jan 08 23:38:13 +0000 2025,0.0,Dedikasi untuk kesehatan anak-anak dengan dukungan penuh pada MBG #UMKMDukungMBG https://t.co/r47D17XtOx,1.8771377637675625e+18,https://pbs.twimg.com/media/Ggzu09obUAAb41X.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877137763767562553,1.7115859263953428e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.877142056776217e+18,Wed Jan 08 23:55:16 +0000 2025,1303.0,Mukanya kayak testimoni makan bergizi gratis ,1.877142056776217e+18,,,in,,86.0,14.0,453.0,https://x.com/undefined/status/1877142056776217042,1.0169618651784192e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771348230110333e+18,Wed Jan 08 23:26:31 +0000 2025,0.0,MBG jadi dilengkapi UMKM yang bikin gizi sehat lebih bisa dilampaui #UMKMDukungMBG https://t.co/4EENTcWB47,1.8771348230110333e+18,https://pbs.twimg.com/media/GgzsIzwaMAAI12S.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877134823011033398,1.7021641989173658e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771375004659756e+18,Wed Jan 08 23:37:10 +0000 2025,0.0,Program MBG bener-bener beruntung punya support dari UMKM luar biasa #UMKMDukungMBG https://t.co/uHIGKqYlw7,1.8771375004659756e+18,https://pbs.twimg.com/media/GgzumwiasAAZ9Wd.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877137500465975520,1.6993213626520494e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771406111379707e+18,Wed Jan 08 23:49:31 +0000 2025,0.0,Kekuatan UMKM dalam MBG bisa bawa perubahan besar untuk kesehatan anak Indonesia #UMKMDukungMBG https://t.co/iP1qHGgWwU,1.8771406111379707e+18,https://pbs.twimg.com/media/GgzxbxcbUAAUxS8.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877140611137970651,1.698946068443263e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771279534289185e+18,Wed Jan 08 22:59:14 +0000 2025,121.0,Maksudnya apa tuh orang blusukan ke Banjar negara seolah olah msh merasa jd presiden aj @prabowo bapak emang sdh ga kuat jalan keliling Indonesia pak mknya digantikan Jokowi Mimin @Gerindra kasihan banget pimpinan partai anda https://t.co/2AXwMtZyln,1.8771279534289185e+18,https://pbs.twimg.com/ext_tw_video_thumb/1877127925272817667/pu/img/hfVwwlBwZ-MERPdu.jpg,,in,,8.0,71.0,47.0,https://x.com/undefined/status/1877127953428918411,1.629050677795369e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771346096803635e+18,Wed Jan 08 23:25:41 +0000 2025,0.0,Luar biasa UMKM bikin program MBG bener-bener bikin hidup sehat jadi nyata #UMKMDukungMBG https://t.co/EM2xcCXtDu,1.8771346096803635e+18,https://pbs.twimg.com/media/Ggzr-dMbYAAapHf.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877134609680363580,1.7090537219074744e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771376634188268e+18,Wed Jan 08 23:37:49 +0000 2025,0.0,UMKM gak cuma bisnis mereka juga jadi bagian penting dukung suksesnya MBG #UMKMDukungMBG https://t.co/kYTdN4Loqs,1.8771376634188268e+18,https://pbs.twimg.com/media/GgzuvkWaMAAhieE.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877137663418826847,1.708742133862314e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771381858571556e+18,Wed Jan 08 23:39:53 +0000 2025,0.0,Bersama UMKM se-Indonesia kita sukseskan MBG dan ciptakan masyarakat sehat #UMKMDukungMBG https://t.co/sSoEDi4Yzq,1.8771381858571556e+18,https://pbs.twimg.com/media/GgzvOjeaMAEVkrj.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877138185857155581,1.7011315234398536e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771379342954542e+18,Wed Jan 08 23:38:53 +0000 2025,0.0,UMKM bikin program MBG jadi lebih deket dan terjangkau buat masyarakat keren banget nih #UMKMDukungMBG https://t.co/MYO2d7tlZq,1.8771379342954542e+18,https://pbs.twimg.com/media/Ggzu_9IaMAA9QEv.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877137934295454179,1.7115800505613476e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771405758722337e+18,Wed Jan 08 23:49:23 +0000 2025,0.0,UMKM bikin program MBG makin menyentuh hati banyak orang #UMKMDukungMBG https://t.co/UJofuFyGna,1.8771405758722337e+18,https://pbs.twimg.com/media/GgzxZUYaMAIA8iL.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877140575872233713,1.7115803309422346e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.877138136427385e+18,Wed Jan 08 23:39:41 +0000 2025,0.0,UMKM gawangi sukses MBG bikin semua lapisan bisa hidup sehat #UMKMDukungMBG https://t.co/hOoPtEeMwZ,1.877138136427385e+18,https://pbs.twimg.com/media/GgzvJIYaMAEHgqx.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877138136427385091,1.7021694493932012e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771418610030472e+18,Wed Jan 08 23:54:29 +0000 2025,0.0,Dukungan UMKM pada Makan Bergizi Gratis sangat berarti dalam bantu sediakan makanan sehat dengan harga bersahabat #UMKMDukungMBG https://t.co/FFGBgJQhLk,1.8771418610030472e+18,https://pbs.twimg.com/media/GgzykW2aMAQXuH-.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877141861003047154,1.6898745060291215e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771345417284326e+18,Wed Jan 08 23:25:24 +0000 2025,0.0,Dengan semangat gotong royong UMKM di Indonesia mendukung penuh program makan bergizi gratis MBG #UMKMDukungMBG https://t.co/ise2B8nOwl,1.8771345417284326e+18,https://pbs.twimg.com/media/Ggzr5isaMAIeiUu.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877134541728432528,1.6964162008033853e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771404653103677e+18,Wed Jan 08 23:48:57 +0000 2025,1.0,Semua berkat program MBG bisa punya akses lebih berbobot pada makanan bergizi UMKM senang turut serta berbagi #UMKMDukungMBG https://t.co/h0n6llnzhM,1.8771404653103677e+18,https://pbs.twimg.com/media/GgzxTS4aMAAaWC-.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877140465310367804,1.7116057881193636e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.877137564517233e+18,Wed Jan 08 23:37:25 +0000 2025,0.0,UMKM bener-bener bikin pengaruh positif besar buat suksesnya MBG #UMKMDukungMBG https://t.co/Vj1RkRzt93,1.877137564517233e+18,https://pbs.twimg.com/media/GgzuqZ1boAAulve.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877137564517232968,1.7090438304048783e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771403389989972e+18,Wed Jan 08 23:48:27 +0000 2025,0.0,Satu tujuan satu langkah sukseskan MBG agar anak-anak Indonesia tumbuh sehat dan cerdas #UMKMDukungMBG https://t.co/Bd5DpTFA4O,1.8771403389989972e+18,https://pbs.twimg.com/media/GgzxL78bAAAv6lf.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877140338998997301,1.7115900866080317e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771345737813322e+18,Wed Jan 08 23:25:32 +0000 2025,0.0,Kami berdamai bersama MBG demi masa depan tahan batin sehat jiwa rakyat kita #UMKMDukungMBG https://t.co/f7VBNJJHle,1.8771345737813322e+18,https://pbs.twimg.com/media/Ggzr55paMAAQF2k.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877134573781332164,1.7000460099452764e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771401159122783e+18,Wed Jan 08 23:47:33 +0000 2025,0.0,Bersama UMKM mari kita pastikan suksesnya MBG yang bawa kebaikan untuk banyak orang #UMKMDukungMBG https://t.co/NHtRWdd6eu,1.8771401159122783e+18,https://pbs.twimg.com/media/Ggzw-2XbQAAYrES.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877140115912278246,1.7094177375111086e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771383814962918e+18,Wed Jan 08 23:40:40 +0000 2025,0.0,Seneng banget lihat UMKM giat mendukung MBG sehat makin merata #UMKMDukungMBG https://t.co/4naPHPmRZ3,1.8771383814962918e+18,https://pbs.twimg.com/media/GgzvZ_PaMAUNVqQ.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877138381496291765,1.699753338605273e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771415316828326e+18,Wed Jan 08 23:53:11 +0000 2025,0.0,Makanan sehat jadi gampang berkat UMKM dan program MBG yuk dukung terus! #UMKMDukungMBG https://t.co/5Q7878hAGK,1.8771415316828326e+18,https://pbs.twimg.com/media/GgzyN-KaMAAaUyR.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877141531682832757,1.7090838053599887e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8771418579703852e+18,Wed Jan 08 23:54:29 +0000 2025,0.0,Makanan bergizi jadi lebih mudah dijangkau berkat peran serta UMKM dalam MBG sebuah terobosan hebat #UMKMDukungMBG https://t.co/3zgMGcpdI0,1.8771418579703852e+18,https://pbs.twimg.com/media/GgzykRvaMAMnw-a.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1877141857970385254,1.7021623785684173e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
